0	1.50209631705473E-06
1.5625E-12	1.52021854445621E-06
3.125E-12	1.53930727101822E-06
4.6875E-12	1.51720065468912E-06
6.25E-12	1.49201366392865E-06
7.8125E-12	1.50814096590813E-06
9.375E-12	1.51116184942895E-06
1.09375E-11	1.52021854445621E-06
1.25E-11	1.50209631705473E-06
1.40625E-11	1.509148035198E-06
1.5625E-11	1.49806446784156E-06
1.71875E-11	1.51720065468912E-06
1.875E-11	1.53127520760888E-06
2.03125E-11	1.53729999732026E-06
2.1875E-11	1.54733129216738E-06
2.34375E-11	1.56035239547171E-06
2.5E-11	1.57335017003782E-06
2.65625E-11	1.59628510847378E-06
2.8125E-11	1.60225457626032E-06
2.96875E-11	1.57434899550101E-06
3.125E-11	1.56835386916761E-06
3.28125E-11	1.54733129216738E-06
3.4375E-11	1.54131404207344E-06
3.59375E-11	1.52122427963828E-06
3.75E-11	1.54632873966349E-06
3.90625E-11	1.509148035198E-06
4.0625E-11	1.50814096590813E-06
4.21875E-11	1.5202185444562E-06
4.375E-11	1.51015499656906E-06
4.53125E-11	1.5262512183739E-06
4.6875E-11	1.52725625454596E-06
4.84375E-11	1.53529222570288E-06
5E-11	1.53930727101822E-06
5.15625E-11	1.52323540434202E-06
5.3125E-11	1.51317522724607E-06
5.46875E-11	1.48595933781444E-06
5.625E-11	1.46575445942923E-06
5.78125E-11	1.46069790457192E-06
5.9375E-11	1.47889167673644E-06
6.09375E-11	1.46777650879596E-06
6.25E-11	1.43133308208362E-06
6.40625E-11	1.42018024323763E-06
6.5625E-11	1.43234661559759E-06
6.71875E-11	1.45766301389595E-06
6.875E-11	1.4687874084052E-06
7.03125E-11	1.47080895450197E-06
7.1875E-11	1.47080895450198E-06
7.34375E-11	1.43741333016647E-06
7.5E-11	1.43538683732372E-06
7.65625E-11	1.42018024323763E-06
7.8125E-11	1.3988704531774E-06
7.96875E-11	1.43538683732372E-06
8.125E-11	1.41105015517906E-06
8.28125E-11	1.41612295627843E-06
8.4375E-11	1.38566881354482E-06
8.59375E-11	1.37246121178376E-06
8.75E-11	1.37855768517672E-06
8.90625E-11	1.37754168053093E-06
9.0625E-11	1.36128186492721E-06
9.21875E-11	1.38566881354482E-06
9.375E-11	1.36941259563991E-06
9.53125E-11	1.41003544194064E-06
9.6875E-11	1.43133308208362E-06
9.84375E-11	1.42119442751574E-06
1E-10	1.42423664089601E-06
1.015625E-10	1.40293109352769E-06
1.03125E-10	1.41815170853403E-06
1.046875E-10	1.40496114348687E-06
1.0625E-10	1.41612295627843E-06
1.078125E-10	1.42018024323763E-06
1.09375E-10	1.42220855561589E-06
1.109375E-10	1.42727833256793E-06
1.125E-10	1.45159115256641E-06
1.140625E-10	1.4687874084052E-06
1.15625E-10	1.46979822383875E-06
1.171875E-10	1.47990161771646E-06
1.1875E-10	1.46676552560572E-06
1.203125E-10	1.50814096590812E-06
1.21875E-10	1.49302237930637E-06
1.234375E-10	1.50713378929189E-06
1.25E-10	1.51116184942895E-06
1.265625E-10	1.50713378929189E-06
1.28125E-10	1.51921269484283E-06
1.296875E-10	1.51317522724607E-06
1.3125E-10	1.53027064926915E-06
1.328125E-10	1.56135306900697E-06
1.34375E-10	1.58033885594895E-06
1.359375E-10	1.56435425548042E-06
1.375E-10	1.5982755740309E-06
1.390625E-10	1.57634620701534E-06
1.40625E-10	1.5603523954717E-06
1.421875E-10	1.5603523954717E-06
1.4375E-10	1.56135306900697E-06
1.453125E-10	1.52524606422167E-06
1.46875E-10	1.51921269484283E-06
1.484375E-10	1.51619446533242E-06
1.5E-10	1.55434547600807E-06
1.515625E-10	1.54031071967134E-06
1.53125E-10	1.55434547600807E-06
1.546875E-10	1.53729999732026E-06
1.5625E-10	1.53227964501298E-06
1.578125E-10	1.51720065468912E-06
1.59375E-10	1.52424079268058E-06
1.609375E-10	1.51820673138987E-06
1.625E-10	1.50411162141024E-06
1.640625E-10	1.49302237930637E-06
1.65625E-10	1.4869686313237E-06
1.671875E-10	1.4869686313237E-06
1.6875E-10	1.53027064926914E-06
1.703125E-10	1.56535437096577E-06
1.71875E-10	1.5583506348669E-06
1.734375E-10	1.55434547600808E-06
1.75E-10	1.54933600544237E-06
1.765625E-10	1.53227964501298E-06
1.78125E-10	1.54231723763431E-06
1.796875E-10	1.53629617345625E-06
1.8125E-10	1.53027064926915E-06
1.828125E-10	1.51820673138988E-06
1.84375E-10	1.53529222570288E-06
1.859375E-10	1.53328396089054E-06
1.875E-10	1.54131404207344E-06
1.890625E-10	1.54432324587181E-06
1.90625E-10	1.54031071967134E-06
1.921875E-10	1.5262512183739E-06
1.9375E-10	1.52424079268059E-06
1.953125E-10	1.55935158389543E-06
1.96875E-10	1.55434547600807E-06
1.984375E-10	1.53729999732026E-06
2E-10	1.54532605736835E-06
2.015625E-10	1.55234208717858E-06
2.03125E-10	1.56535437096577E-06
2.046875E-10	1.60026539818716E-06
2.0625E-10	1.6131832978346E-06
2.078125E-10	1.61020473413042E-06
2.09375E-10	1.64090771837661E-06
2.109375E-10	1.64781660728776E-06
2.125E-10	1.62607261642619E-06
2.140625E-10	1.63003261218623E-06
2.15625E-10	1.62706288187621E-06
2.171875E-10	1.60921154404779E-06
2.1875E-10	1.63794397292658E-06
2.203125E-10	1.65274585473522E-06
2.21875E-10	1.62310076219167E-06
2.234375E-10	1.65077472887859E-06
2.25E-10	1.63695568962931E-06
2.265625E-10	1.61715234570233E-06
2.28125E-10	1.6211186502928E-06
2.296875E-10	1.60722466411615E-06
2.3125E-10	1.59429400619957E-06
2.328125E-10	1.59130616919311E-06
2.34375E-10	1.6092115440478E-06
2.359375E-10	1.60722466411614E-06
2.375E-10	1.60722466411615E-06
2.390625E-10	1.5982755740309E-06
2.40625E-10	1.59429400619957E-06
2.421875E-10	1.60424310356965E-06
2.4375E-10	1.6111977568452E-06
2.453125E-10	1.5893134956274E-06
2.46875E-10	1.57035282187545E-06
2.484375E-10	1.57934091694557E-06
2.5E-10	1.57634620701534E-06
2.515625E-10	1.57135208263734E-06
2.53125E-10	1.55234208717857E-06
2.546875E-10	1.56435425548042E-06
2.5625E-10	1.5603523954717E-06
2.578125E-10	1.54933600544238E-06
2.59375E-10	1.54833371429024E-06
2.609375E-10	1.56435425548042E-06
2.625E-10	1.56235360391256E-06
2.640625E-10	1.57534767468935E-06
2.65625E-10	1.5383036967044E-06
2.671875E-10	1.55334384855235E-06
2.6875E-10	1.54632873966349E-06
2.703125E-10	1.58133664515379E-06
2.71875E-10	1.55434547600807E-06
2.734375E-10	1.58532629224977E-06
2.75E-10	1.60225457626032E-06
2.765625E-10	1.59030991024238E-06
2.78125E-10	1.56735417839758E-06
2.796875E-10	1.5553469689565E-06
2.8125E-10	1.57434899550101E-06
2.828125E-10	1.54131404207344E-06
2.84375E-10	1.53830369670441E-06
2.859375E-10	1.5262512183739E-06
2.875E-10	1.53729999732026E-06
2.890625E-10	1.53328396089054E-06
2.90625E-10	1.5433203057638E-06
2.921875E-10	1.51216859318537E-06
2.9375E-10	1.46170937675701E-06
2.953125E-10	1.45462742453684E-06
2.96875E-10	1.45159115256641E-06
2.984375E-10	1.43031948642738E-06
3E-10	1.4252505968829E-06
3.015625E-10	1.43640011630663E-06
3.03125E-10	1.4282921110732E-06
3.046875E-10	1.41105015517906E-06
3.0625E-10	1.40090086183209E-06
3.078125E-10	1.42930582922514E-06
3.09375E-10	1.42829211107321E-06
3.109375E-10	1.41612295627843E-06
3.125E-10	1.42119442751574E-06
3.140625E-10	1.41105015517906E-06
3.15625E-10	1.44652922603161E-06
3.171875E-10	1.44247840175918E-06
3.1875E-10	1.41510850006044E-06
3.203125E-10	1.40902067908879E-06
3.21875E-10	1.41815170853403E-06
3.234375E-10	1.44652922603162E-06
3.25E-10	1.45159115256641E-06
3.265625E-10	1.42626449430569E-06
3.28125E-10	1.44652922603161E-06
3.296875E-10	1.44247840175918E-06
3.3125E-10	1.43234661559759E-06
3.328125E-10	1.4323466155976E-06
3.34375E-10	1.41307943042797E-06
3.359375E-10	1.3907471445287E-06
3.375E-10	1.3846530391205E-06
3.390625E-10	1.38668455268998E-06
3.40625E-10	1.36941259563991E-06
3.421875E-10	1.35416636611316E-06
3.4375E-10	1.40496114348687E-06
3.453125E-10	1.42423664089601E-06
3.46875E-10	1.43741333016646E-06
3.484375E-10	1.44045257504723E-06
3.5E-10	1.42220855561589E-06
3.515625E-10	1.42018024323763E-06
3.53125E-10	1.3846530391205E-06
3.546875E-10	1.35823247907387E-06
3.5625E-10	1.35619945847969E-06
3.578125E-10	1.35518292096897E-06
3.59375E-10	1.39785518398342E-06
3.609375E-10	1.41815170853403E-06
3.625E-10	1.39379368869962E-06
3.640625E-10	1.40293109352769E-06
3.65625E-10	1.41612295627843E-06
3.671875E-10	1.39785518398342E-06
3.6875E-10	1.37855768517671E-06
3.703125E-10	1.36433106238414E-06
3.71875E-10	1.37449348599535E-06
3.734375E-10	1.35924896096134E-06
3.75E-10	1.34298328896141E-06
3.765625E-10	1.33586609447484E-06
3.78125E-10	1.33078219271986E-06
3.796875E-10	1.33789961749333E-06
3.8125E-10	1.38160551014824E-06
3.828125E-10	1.35213320675831E-06
3.84375E-10	1.34705004669415E-06
3.859375E-10	1.35823247907387E-06
3.875E-10	1.34806670622072E-06
3.890625E-10	1.32569821619566E-06
3.90625E-10	1.33078219271986E-06
3.921875E-10	1.33789961749333E-06
3.9375E-10	1.29011456746417E-06
3.953125E-10	1.26572761884668E-06
