0	1.37914691321399E-06
3.125E-12	1.38305715851664E-06
6.25E-12	1.38894777927283E-06
9.375E-12	1.40108443811563E-06
1.25E-11	1.4208264880131E-06
1.5625E-11	1.42447487092905E-06
1.875E-11	1.41905706751123E-06
2.1875E-11	1.4073525776258E-06
2.5E-11	1.40940190101722E-06
2.8125E-11	1.40541863086674E-06
3.125E-11	1.40485158291143E-06
3.4375E-11	1.40172808602735E-06
3.75E-11	1.39480719282311E-06
4.0625E-11	1.39498105710876E-06
4.375E-11	1.40075459630339E-06
4.6875E-11	1.40108903878969E-06
5E-11	1.40637720435026E-06
5.3125E-11	1.40514658877742E-06
5.625E-11	1.40999004160962E-06
5.9375E-11	1.41096463191472E-06
6.25E-11	1.41144790654366E-06
6.5625E-11	1.40092274930588E-06
6.875E-11	1.39858423898246E-06
7.1875E-11	1.3858243486607E-06
7.5E-11	1.38644300684374E-06
7.8125E-11	1.3921443867546E-06
8.125E-11	1.38745230984367E-06
8.4375E-11	1.38579459118572E-06
8.75E-11	1.37897756937222E-06
9.0625E-11	1.37604338928315E-06
9.375E-11	1.36578248749375E-06
9.6875E-11	1.36437180580308E-06
1E-10	1.35923925369387E-06
1.03125E-10	1.36254765849237E-06
1.0625E-10	1.34855774928191E-06
1.09375E-10	1.34612841314201E-06
1.125E-10	1.34294215684439E-06
1.15625E-10	1.35030672717045E-06
1.1875E-10	1.36623395383542E-06
1.21875E-10	1.37339242521464E-06
1.25E-10	1.37170004569427E-06
1.28125E-10	1.37246756939898E-06
1.3125E-10	1.36778289795098E-06
1.34375E-10	1.36762807302357E-06
1.375E-10	1.36795714354923E-06
1.40625E-10	1.36741831660332E-06
1.4375E-10	1.38123680301948E-06
1.46875E-10	1.37401526420906E-06
1.5E-10	1.36717562945708E-06
1.53125E-10	1.37636267236765E-06
1.5625E-10	1.37138830611994E-06
1.59375E-10	1.37723244381506E-06
1.625E-10	1.3873174756664E-06
1.65625E-10	1.38289711997378E-06
1.6875E-10	1.37656290855648E-06
1.71875E-10	1.38103069169826E-06
1.75E-10	1.37350643367021E-06
1.78125E-10	1.36661949760524E-06
1.8125E-10	1.36420756494913E-06
1.84375E-10	1.37314805883293E-06
1.875E-10	1.37822519453419E-06
1.90625E-10	1.37977741987348E-06
1.9375E-10	1.38373162599867E-06
1.96875E-10	1.3792694342754E-06
2E-10	1.37775747973254E-06
2.03125E-10	1.38838463796754E-06
2.0625E-10	1.39084851837401E-06
2.09375E-10	1.38905188486662E-06
2.125E-10	1.39564122865887E-06
2.15625E-10	1.41495093183691E-06
2.1875E-10	1.42190907490302E-06
2.21875E-10	1.41996650976828E-06
2.25E-10	1.42299318874259E-06
2.28125E-10	1.43026196275272E-06
2.3125E-10	1.42129095993588E-06
2.34375E-10	1.41693121001372E-06
2.375E-10	1.42482402692473E-06
2.40625E-10	1.42544441150773E-06
2.4375E-10	1.43110506701611E-06
2.46875E-10	1.42233390309051E-06
2.5E-10	1.43056105907285E-06
2.53125E-10	1.43434603505329E-06
2.5625E-10	1.43269285015505E-06
2.59375E-10	1.43831042424722E-06
2.625E-10	1.43982584322019E-06
2.65625E-10	1.44717499707101E-06
2.6875E-10	1.44747287549511E-06
2.71875E-10	1.44201125145584E-06
2.75E-10	1.44996512305695E-06
2.78125E-10	1.45354994765138E-06
2.8125E-10	1.45664587386388E-06
2.84375E-10	1.45236717733862E-06
2.875E-10	1.44432658301144E-06
2.90625E-10	1.45538412253155E-06
2.9375E-10	1.45668344799493E-06
2.96875E-10	1.45026450195088E-06
3E-10	1.4497747150855E-06
3.03125E-10	1.46100630577971E-06
3.0625E-10	1.46167779129704E-06
3.09375E-10	1.46143690847644E-06
3.125E-10	1.4621390911399E-06
3.15625E-10	1.45223512442314E-06
3.1875E-10	1.45269168423037E-06
3.21875E-10	1.44337716528616E-06
3.25E-10	1.43748950384456E-06
3.28125E-10	1.44072556701176E-06
3.3125E-10	1.43926687948925E-06
3.34375E-10	1.43257641638473E-06
3.375E-10	1.4352505992845E-06
3.40625E-10	1.43492456416288E-06
3.4375E-10	1.43236533745584E-06
3.46875E-10	1.44030984124282E-06
3.5E-10	1.43312143276425E-06
3.53125E-10	1.43764397223488E-06
3.5625E-10	1.43688740658501E-06
3.59375E-10	1.44476971699392E-06
3.625E-10	1.44918657166031E-06
3.65625E-10	1.45203919098989E-06
3.6875E-10	1.45350128028183E-06
3.71875E-10	1.43764252602207E-06
3.75E-10	1.43174595274907E-06
3.78125E-10	1.43034025604828E-06
3.8125E-10	1.43361207208929E-06
3.84375E-10	1.44190863625689E-06
3.875E-10	1.4556666789217E-06
3.90625E-10	1.45520356351458E-06
3.9375E-10	1.45792938992619E-06
3.96875E-10	1.45358309870858E-06
4E-10	1.45001156972505E-06
4.03125E-10	1.43520816480583E-06
4.0625E-10	1.43188289155732E-06
4.09375E-10	1.44074425197782E-06
4.125E-10	1.44408933681989E-06
4.15625E-10	1.43901401680989E-06
